hgnc_symbol,gene_biotype
PKNOX1,protein_coding
PKP2,protein_coding
PKP4,protein_coding
PLA1A,protein_coding
PLA2G12A,protein_coding
PLA2G15,protein_coding
PLA2G16,protein_coding
PLA2G2C,protein_coding
PLA2G4A,protein_coding
PLA2G4B,protein_coding
PLA2G4C,protein_coding
PLA2G6,protein_coding
PLA2G7,protein_coding
PLA2R1,protein_coding
PLAA,protein_coding
PLAC8,protein_coding
PLAC8L1,protein_coding
PLAC9,protein_coding
PLAG1,protein_coding
PLAGL1,protein_coding
PLAGL2,protein_coding
PLAT,protein_coding
PLAU,protein_coding
PLAUR,protein_coding
PLB1,protein_coding
PLBD1,protein_coding
PLBD2,protein_coding
PLCB1,protein_coding
PLCB1-IT1,sense_intronic
PLCB2,protein_coding
PLCB3,protein_coding
PLCB4,protein_coding
PLCD1,protein_coding
PLCD3,protein_coding
PLCD4,protein_coding
PLCE1,protein_coding
PLCG1,protein_coding
PLCG2,protein_coding
PLCH2,protein_coding
PLCL1,protein_coding
PLCL2,protein_coding
PLCXD2,protein_coding
PLCZ1,protein_coding
PLD1,protein_coding
PLD2,protein_coding
PLD3,protein_coding
PLD4,protein_coding
PLEC,protein_coding
PLEK,protein_coding
PLEKHA1,protein_coding
PLEKHA2,protein_coding
PLEKHA3,protein_coding
PLEKHA4,protein_coding
PLEKHA5,protein_coding
PLEKHA6,protein_coding
PLEKHA7,protein_coding
PLEKHA8,protein_coding
PLEKHA8P1,pseudogene
PLEKHB1,protein_coding
PLEKHB2,protein_coding
PLEKHD1,protein_coding
PLEKHF1,protein_coding
PLEKHF2,protein_coding
PLEKHG1,protein_coding
PLEKHG2,protein_coding
PLEKHG3,protein_coding
PLEKHG4,protein_coding
PLEKHG4B,protein_coding
PLEKHG5,protein_coding
PLEKHG6,protein_coding
PLEKHG7,protein_coding
PLEKHH1,protein_coding
PLEKHH2,protein_coding
PLEKHH3,protein_coding
PLEKHJ1,protein_coding
PLEKHM1,protein_coding
PLEKHM1P,pseudogene
PLEKHM2,protein_coding
PLEKHM3,protein_coding
PLEKHN1,protein_coding
PLEKHO1,protein_coding
PLEKHO2,protein_coding
PLEKHS1,protein_coding
PLGLA,pseudogene
PLGLB1,protein_coding
PLGRKT,protein_coding
PLIN2,protein_coding
PLIN3,protein_coding
PLIN4,protein_coding
PLIN5,protein_coding
PLK1,protein_coding
PLK1S1,processed_transcript
PLK2,protein_coding
PLK3,protein_coding
PLK4,protein_coding
PLLP,protein_coding
PLN,protein_coding
PLOD1,protein_coding
PLOD2,protein_coding
PLOD3,protein_coding
PLP2,protein_coding
PLRG1,protein_coding
PLSCR1,protein_coding
PLSCR2,protein_coding
PLTP,protein_coding
PLVAP,protein_coding
PLXDC1,protein_coding
PLXDC2,protein_coding
PLXNA1,protein_coding
PLXNA2,protein_coding
PLXNA3,protein_coding
PLXNA4,protein_coding
PLXNB1,protein_coding
PLXNB2,protein_coding
PLXNB3,protein_coding
PLXNC1,protein_coding
PLXND1,protein_coding
PM20D2,protein_coding
PMAIP1,protein_coding
PMEL,protein_coding
PMEPA1,protein_coding
PMF1,protein_coding
PMFBP1,protein_coding
PML,protein_coding
PMM1,protein_coding
PMM2,protein_coding
PMP2,protein_coding
PMP22,protein_coding
PMPCA,protein_coding
PMPCB,protein_coding
PMS1,protein_coding
PMS2,protein_coding
PMS2CL,pseudogene
PMS2P1,pseudogene
PMS2P3,pseudogene
PMS2P4,pseudogene
PMS2P5,pseudogene
PMVK,protein_coding
PNCK,protein_coding
PNISR,protein_coding
PNKD,protein_coding
PNKP,protein_coding
PNLDC1,protein_coding
PNLIPRP1,protein_coding
PNMA1,protein_coding
PNMA3,protein_coding
PNMA5,protein_coding
PNMAL1,protein_coding
PNMAL2,protein_coding
PNMT,protein_coding
PNN,protein_coding
PNO1,protein_coding
PNOC,protein_coding
PNP,protein_coding
PNPLA1,protein_coding
PNPLA2,protein_coding
PNPLA3,protein_coding
PNPLA4,protein_coding
PNPLA6,protein_coding
PNPLA7,protein_coding
PNPLA8,protein_coding
PNPO,protein_coding
PNPT1,protein_coding
PNPT1P1,pseudogene
PNRC1,protein_coding
PNRC2,protein_coding
POC1A,protein_coding
POC1B,protein_coding
POC1B-GALNT4,protein_coding
POC5,protein_coding
PODN,protein_coding
PODNL1,protein_coding
PODXL,protein_coding
PODXL2,protein_coding
POFUT1,protein_coding
POFUT2,protein_coding
POGK,protein_coding
POGLUT1,protein_coding
POGZ,protein_coding
POLA1,protein_coding
POLA2,protein_coding
POLB,protein_coding
POLD1,protein_coding
POLD2,protein_coding
POLD3,protein_coding
POLD4,protein_coding
POLDIP2,protein_coding
POLDIP2,processed_transcript
POLDIP3,protein_coding
POLE,protein_coding
POLE2,protein_coding
POLE3,protein_coding
POLE4,protein_coding
POLG,protein_coding
POLG2,protein_coding
POLH,protein_coding
POLI,protein_coding
POLK,protein_coding
POLL,protein_coding
POLM,protein_coding
POLN,protein_coding
POLQ,protein_coding
POLR1A,protein_coding
POLR1B,protein_coding
POLR1C,protein_coding
POLR1D,protein_coding
POLR1E,protein_coding
POLR2A,protein_coding
POLR2B,protein_coding
POLR2C,protein_coding
POLR2D,protein_coding
POLR2E,protein_coding
POLR2F,protein_coding
POLR2G,protein_coding
POLR2H,protein_coding
POLR2I,protein_coding
POLR2J,protein_coding
POLR2J2,protein_coding
POLR2J3,protein_coding
POLR2J4,processed_transcript
POLR2K,protein_coding
POLR2L,protein_coding
POLR2M,protein_coding
POLR3A,protein_coding
POLR3B,protein_coding
POLR3C,protein_coding
POLR3D,protein_coding
POLR3DP1,pseudogene
POLR3E,protein_coding
POLR3F,protein_coding
POLR3G,protein_coding
POLR3GL,protein_coding
POLR3H,protein_coding
POLR3K,protein_coding
POLR3KP2,pseudogene
POLRMT,protein_coding
POLRMTP1,pseudogene
POM121,protein_coding
POM121B,pseudogene
POM121C,protein_coding
POMC,protein_coding
POMGNT1,protein_coding
POMP,protein_coding
POMT1,protein_coding
POMT2,protein_coding
POMZP3,protein_coding
PON2,protein_coding
POP1,protein_coding
POP4,protein_coding
POP5,protein_coding
POP7,protein_coding
POPDC2,protein_coding
POR,protein_coding
PORCN,protein_coding
POSTN,protein_coding
POT1,protein_coding
POTEE,protein_coding
POTEF,protein_coding
POTEG,protein_coding
POTEH-AS1,antisense
POTEM,protein_coding
POU2AF1,protein_coding
POU2F1,protein_coding
POU2F2,protein_coding
POU2F3,protein_coding
POU3F1,protein_coding
POU3F2,protein_coding
POU3F3,protein_coding
POU4F1,protein_coding
POU5F1,protein_coding
POU5F1B,protein_coding
POU5F1P4,pseudogene
POU5F1P5,pseudogene
POU5F1P6,pseudogene
POU5F2,protein_coding
POU6F1,protein_coding
POU6F2,protein_coding
PP2D1,protein_coding
PPA1,protein_coding
PPA2,protein_coding
PPAN,protein_coding
PPAP2A,protein_coding
PPAP2B,protein_coding
PPAP2C,protein_coding
PPAPDC1B,protein_coding
PPAPDC2,protein_coding
PPAPDC3,protein_coding
PPARA,protein_coding
PPARD,protein_coding
PPARG,protein_coding
PPARGC1A,protein_coding
PPARGC1B,protein_coding
PPAT,protein_coding
PPBP,protein_coding
PPCDC,protein_coding
PPCS,protein_coding
PPDPF,protein_coding
PPEF2,protein_coding
PPFIA1,protein_coding
PPFIA2,protein_coding
PPFIA3,protein_coding
PPFIA4,protein_coding
PPFIBP1,protein_coding
PPFIBP2,protein_coding
PPHLN1,protein_coding
PPIA,protein_coding
PPIAP11,pseudogene
PPIAP13,pseudogene
PPIAP14,pseudogene
PPIAP15,pseudogene
PPIAP16,pseudogene
PPIAP19,pseudogene
PPIAP2,pseudogene
PPIAP22,pseudogene
PPIAP23,pseudogene
PPIAP25,pseudogene
PPIAP29,pseudogene
PPIAP3,pseudogene
PPIAP30,pseudogene
PPIAP31,pseudogene
PPIAP7,pseudogene
PPIAP9,pseudogene
PPIB,protein_coding
PPID,protein_coding
PPIE,protein_coding
PPIEL,pseudogene
PPIF,protein_coding
PPIG,protein_coding
PPIH,protein_coding
PPIHP1,pseudogene
PPIL1,protein_coding
PPIL2,protein_coding
PPIL3,protein_coding
PPIL4,protein_coding
PPIL6,protein_coding
PPIP5K1,protein_coding
PPIP5K2,protein_coding
PPL,protein_coding
PPM1A,protein_coding
PPM1B,protein_coding
PPM1D,protein_coding
PPM1F,protein_coding
PPM1G,protein_coding
PPM1H,protein_coding
PPM1J,protein_coding
PPM1K,protein_coding
PPM1L,protein_coding
PPM1M,protein_coding
PPM1N,protein_coding
PPME1,protein_coding
PPOX,protein_coding
PPP1CA,protein_coding
PPP1CB,protein_coding
PPP1CC,protein_coding
PPP1R10,protein_coding
PPP1R11,protein_coding
PPP1R12A,protein_coding
PPP1R12B,protein_coding
PPP1R12C,protein_coding
PPP1R13B,protein_coding
PPP1R13L,protein_coding
PPP1R14A,protein_coding
PPP1R14B,protein_coding
PPP1R14BP2,pseudogene
PPP1R14BP3,pseudogene
PPP1R14C,protein_coding
PPP1R15A,protein_coding
PPP1R15B,protein_coding
PPP1R16A,protein_coding
PPP1R16B,protein_coding
PPP1R17,protein_coding
PPP1R18,protein_coding
PPP1R1A,protein_coding
PPP1R1B,protein_coding
PPP1R1C,protein_coding
PPP1R2,protein_coding
PPP1R21,protein_coding
PPP1R26,protein_coding
PPP1R26-AS1,antisense
PPP1R26P1,pseudogene
PPP1R27,protein_coding
PPP1R2P1,pseudogene
PPP1R2P3,pseudogene
PPP1R32,protein_coding
PPP1R35,protein_coding
PPP1R36,protein_coding
PPP1R37,protein_coding
PPP1R3B,protein_coding
PPP1R3D,protein_coding
PPP1R3E,protein_coding
PPP1R3F,protein_coding
PPP1R3G,protein_coding
PPP1R42,protein_coding
PPP1R7,protein_coding
PPP1R8,protein_coding
PPP1R9A,protein_coding
PPP1R9B,protein_coding
PPP2CA,protein_coding
PPP2CB,protein_coding
PPP2R1A,protein_coding
PPP2R1B,protein_coding
PPP2R2A,protein_coding
PPP2R2B,protein_coding
PPP2R2C,protein_coding
PPP2R2D,protein_coding
PPP2R3A,protein_coding
PPP2R3C,protein_coding
PPP2R4,protein_coding
PPP2R5A,protein_coding
PPP2R5B,protein_coding
PPP2R5C,protein_coding
PPP2R5D,protein_coding
PPP2R5E,protein_coding
PPP3CA,protein_coding
PPP3CB,protein_coding
PPP3CC,protein_coding
PPP3R1,protein_coding
PPP4C,protein_coding
PPP4R1,protein_coding
PPP4R1L,protein_coding
PPP4R2,protein_coding
PPP5C,protein_coding
PPP5D1,protein_coding
PPP6C,protein_coding
PPP6R1,protein_coding
PPP6R2,protein_coding
PPP6R3,protein_coding
PPRC1,protein_coding
PPT1,protein_coding
PPT2,protein_coding
PPT2-EGFL8,protein_coding
PPTC7,protein_coding
PPWD1,protein_coding
PQBP1,protein_coding
PQLC1,protein_coding
PQLC2,protein_coding
PQLC3,protein_coding
PRADC1,protein_coding
PRAF2,protein_coding
PRAM1,protein_coding
PRAME,protein_coding
PRAP1,protein_coding
PRC1,protein_coding
PRC1-AS1,antisense
PRCC,protein_coding
PRCD,protein_coding
PRCP,protein_coding
PRDM1,protein_coding
PRDM10,protein_coding
PRDM11,protein_coding
PRDM15,protein_coding
PRDM16,protein_coding
PRDM2,protein_coding
PRDM4,protein_coding
PRDM5,protein_coding
PRDM6,protein_coding
PRDM7,protein_coding
PRDM8,protein_coding
PRDX1,protein_coding
PRDX2,protein_coding
PRDX2P2,pseudogene
PRDX2P4,pseudogene
PRDX3,protein_coding
PRDX4,protein_coding
PRDX5,protein_coding
PRDX6,protein_coding
PREB,protein_coding
PRELID1,protein_coding
PRELID1P1,pseudogene
PRELID1P3,pseudogene
PRELID1P4,pseudogene
PRELID2,protein_coding
PRELID2P1,pseudogene
PRELP,protein_coding
PREP,protein_coding
PREPL,protein_coding
PREX1,protein_coding
PREX2,protein_coding
PRF1,protein_coding
PRG4,protein_coding
PRICKLE1,protein_coding
PRICKLE3,protein_coding
PRICKLE4,protein_coding
PRIM1,protein_coding
PRIM2,protein_coding
PRKAA1,protein_coding
PRKAB1,protein_coding
PRKAB2,protein_coding
PRKACA,protein_coding
PRKACB,protein_coding
PRKAG1,protein_coding
PRKAG2,protein_coding
PRKAG2-AS1,antisense
PRKAR1A,protein_coding
PRKAR1B,protein_coding
PRKAR2A,protein_coding
PRKAR2A-AS1,antisense
PRKAR2B,protein_coding
PRKCA,protein_coding
PRKCB,protein_coding
PRKCD,protein_coding
PRKCDBP,protein_coding
PRKCE,protein_coding
PRKCG,protein_coding
PRKCH,protein_coding
PRKCI,protein_coding
PRKCQ,protein_coding
PRKCQ-AS1,lincRNA
PRKCSH,protein_coding
PRKCZ,protein_coding
PRKD2,protein_coding
PRKD3,protein_coding
PRKDC,protein_coding
PRKG1,protein_coding
PRKRA,protein_coding
PRKRIP1,protein_coding
PRKRIR,protein_coding
PRKX,protein_coding
PRKX-AS1,antisense
PRKY,pseudogene
PRLR,protein_coding
PRMT1,protein_coding
PRMT10,protein_coding
PRMT2,protein_coding
PRMT3,protein_coding
PRMT5,protein_coding
PRMT5-AS1,antisense
PRMT6,protein_coding
PRMT7,protein_coding
PRMT8,protein_coding
PRNP,protein_coding
PROC,protein_coding
PROCA1,protein_coding
PROCR,protein_coding
PRODH,protein_coding
PROK2,protein_coding
PROM2,protein_coding
PRORSD1P,pseudogene
PROS1,protein_coding
PROSC,protein_coding
PROSER1,protein_coding
PROSER2,protein_coding
PROSP,pseudogene
PROX1,protein_coding
PROX1-AS1,antisense
PROX2,protein_coding
PRPF18,protein_coding
PRPF19,protein_coding
PRPF3,protein_coding
PRPF31,protein_coding
PRPF38A,protein_coding
PRPF38B,protein_coding
PRPF39,protein_coding
PRPF4,protein_coding
PRPF40A,protein_coding
PRPF40B,protein_coding
PRPF4B,protein_coding
PRPF6,protein_coding
PRPF8,protein_coding
PRPH2,protein_coding
PRPS1,protein_coding
PRPS2,protein_coding
PRPSAP1,protein_coding
PRPSAP2,protein_coding
PRR11,protein_coding
PRR12,protein_coding
PRR13,protein_coding
PRR14,protein_coding
PRR14L,protein_coding
PRR15,protein_coding
PRR16,protein_coding
PRR18,protein_coding
PRR19,protein_coding
PRR22,protein_coding
PRR24,protein_coding
PRR25,protein_coding
PRR26,protein_coding
PRR3,protein_coding
PRR4,protein_coding
PRR5,protein_coding
PRR5L,protein_coding
PRR7,protein_coding
PRR7-AS1,antisense
PRRC1,protein_coding
PRRC2A,protein_coding
PRRC2B,protein_coding
PRRC2C,protein_coding
PRRG1,protein_coding
PRRG2,protein_coding
PRRG3,protein_coding
PRRG4,protein_coding
PRRT1,protein_coding
PRRT2,protein_coding
PRRT3,protein_coding
PRRT3-AS1,antisense
PRRT4,protein_coding
PRRX1,protein_coding
PRSS12,protein_coding
PRSS21,protein_coding
PRSS23,protein_coding
PRSS27,protein_coding
PRSS3,protein_coding
PRSS30P,pseudogene
PRSS36,protein_coding
PRSS53,protein_coding
PRSS57,protein_coding
PRTG,protein_coding
PRUNE,protein_coding
PRUNE2,protein_coding
PRX,protein_coding
PSAP,protein_coding
PSD,protein_coding
PSD3,protein_coding
PSD4,protein_coding
PSEN1,protein_coding
PSEN2,protein_coding
PSENEN,protein_coding
PSG2,protein_coding
PSG3,protein_coding
PSIP1,protein_coding
PSKH1,protein_coding
PSMA1,protein_coding
PSMA2,protein_coding
PSMA2P1,pseudogene
PSMA2P2,pseudogene
PSMA2P3,pseudogene
PSMA3,protein_coding
PSMA4,protein_coding
PSMA5,protein_coding
PSMA6,protein_coding
PSMA6P1,pseudogene
PSMA6P2,pseudogene
PSMA7,protein_coding
PSMA8,protein_coding
PSMB1,protein_coding
PSMB10,protein_coding
PSMB2,protein_coding
PSMB3,protein_coding
PSMB3P2,pseudogene
PSMB4,protein_coding
PSMB5,protein_coding
PSMB6,protein_coding
PSMB7,protein_coding
PSMB8,protein_coding
PSMB9,protein_coding
PSMC1,protein_coding
PSMC1P1,pseudogene
PSMC1P11,pseudogene
PSMC1P3,pseudogene
PSMC1P5,pseudogene
PSMC1P9,pseudogene
PSMC2,protein_coding
PSMC3,protein_coding
PSMC3IP,protein_coding
PSMC4,protein_coding
PSMC5,protein_coding
PSMC6,protein_coding
PSMD1,protein_coding
PSMD10,protein_coding
PSMD10P3,pseudogene
PSMD11,protein_coding
PSMD12,protein_coding
PSMD12P,pseudogene
PSMD13,protein_coding
PSMD14,protein_coding
PSMD2,protein_coding
PSMD3,protein_coding
PSMD4,protein_coding
PSMD4P1,pseudogene
PSMD5,protein_coding
PSMD5-AS1,antisense
PSMD6,protein_coding
PSMD6-AS2,antisense
PSMD7,protein_coding
PSMD8,protein_coding
PSMD9,protein_coding
PSME1,protein_coding
PSME2,protein_coding
PSME2P2,pseudogene
PSME3,protein_coding
PSME4,protein_coding
PSMF1,protein_coding
PSMG1,protein_coding
PSMG2,protein_coding
PSMG3,protein_coding
PSMG3-AS1,lincRNA
PSMG4,protein_coding
PSORS1C1,protein_coding
PSORS1C3,processed_transcript
PSORS1C3,sense_intronic
PSPC1,protein_coding
PSPH,protein_coding
PSPHP1,pseudogene
PSPN,protein_coding
PSRC1,protein_coding
PSTK,protein_coding
PSTPIP1,protein_coding
PSTPIP2,protein_coding
PTAFR,protein_coding
PTAR1,protein_coding
PTBP1,protein_coding
PTBP2,protein_coding
PTBP3,protein_coding
PTCD1,protein_coding
PTCD2,protein_coding
PTCD3,protein_coding
PTCH1,protein_coding
PTCH2,protein_coding
PTCHD1,protein_coding
PTCHD2,protein_coding
PTCHD3,protein_coding
PTCHD3P1,antisense
PTCHD4,protein_coding
PTCRA,protein_coding
PTDSS1,protein_coding
PTDSS2,protein_coding
PTEN,protein_coding
PTENP1,pseudogene
PTER,protein_coding
PTGDR,protein_coding
PTGDR2,protein_coding
PTGDS,protein_coding
PTGER2,protein_coding
PTGER3,protein_coding
PTGER4,protein_coding
PTGES,protein_coding
PTGES2,protein_coding
PTGES3,protein_coding
PTGES3P1,pseudogene
PTGES3P3,pseudogene
PTGES3P4,pseudogene
PTGFR,protein_coding
PTGFRN,protein_coding
PTGIR,protein_coding
PTGR1,protein_coding
PTGR2,protein_coding
PTGS1,protein_coding
PTGS2,protein_coding
PTH1R,protein_coding
PTHLH,protein_coding
PTK2,protein_coding
PTK2B,protein_coding
PTK6,protein_coding
PTK7,protein_coding
PTMA,protein_coding
PTMAP1,pseudogene
PTMAP2,pseudogene
PTMAP3,pseudogene
PTMAP4,pseudogene
PTMAP5,pseudogene
PTMAP8,pseudogene
PTMS,protein_coding
PTOV1,protein_coding
PTOV1-AS1,antisense
PTP4A1,protein_coding
PTP4A2,protein_coding
PTP4A2P1,pseudogene
PTP4A2P2,pseudogene
PTP4A3,protein_coding
PTPDC1,protein_coding
PTPLA,protein_coding
PTPLAD1,protein_coding
PTPLAD2,protein_coding
PTPLB,protein_coding
PTPMT1,protein_coding
PTPN1,protein_coding
PTPN11,protein_coding
PTPN12,protein_coding
PTPN13,protein_coding
PTPN14,protein_coding
PTPN18,protein_coding
PTPN2,protein_coding
PTPN21,protein_coding
PTPN22,protein_coding
PTPN23,protein_coding
PTPN2P1,pseudogene
PTPN2P2,pseudogene
PTPN3,protein_coding
PTPN4,protein_coding
PTPN6,protein_coding
PTPN7,protein_coding
PTPN9,protein_coding
PTPRA,protein_coding
PTPRC,protein_coding
PTPRCAP,protein_coding
PTPRD,protein_coding
PTPRE,protein_coding
PTPRF,protein_coding
PTPRG,protein_coding
PTPRH,protein_coding
PTPRJ,protein_coding
PTPRM,protein_coding
PTPRN,protein_coding
PTPRN2,protein_coding
PTPRO,protein_coding
PTPRQ,protein_coding
PTPRR,protein_coding
PTPRS,protein_coding
PTPRT,protein_coding
PTPRU,protein_coding
PTPRVP,pseudogene
PTPRZ1,protein_coding
PTRH1,protein_coding
PTRH2,protein_coding
PTRHD1,protein_coding
PTS,protein_coding
PTTG1,protein_coding
PTTG1IP,protein_coding
PTTG2,protein_coding
PTTG3P,pseudogene
PTX3,protein_coding
PUF60,protein_coding
PUM1,protein_coding
PUM2,protein_coding
PURA,protein_coding
PURB,protein_coding
PUS1,protein_coding
PUS10,protein_coding
PUS3,protein_coding
PUS7,protein_coding
PUS7L,protein_coding
PUSL1,protein_coding
PVALB,protein_coding
PVR,protein_coding
PVRL1,protein_coding
PVRL2,protein_coding
PVRL3,protein_coding
PVT1,processed_transcript
PWP1,protein_coding
PWP2,protein_coding
PWWP2A,protein_coding
PWWP2B,protein_coding
PXDC1,protein_coding
PXDN,protein_coding
PXDNL,protein_coding
PXK,protein_coding
PXMP2,protein_coding
PXMP4,protein_coding
PXN,protein_coding
PXN-AS1,antisense
PXT1,protein_coding
PYCARD,protein_coding
PYCR1,protein_coding
PYCR2,protein_coding
PYCRL,protein_coding
PYGB,protein_coding
PYGL,protein_coding
PYGM,protein_coding
PYGO1,protein_coding
PYGO2,protein_coding
PYHIN1,protein_coding
PYROXD1,protein_coding
PYROXD2,protein_coding
PYURF,protein_coding
QARS,protein_coding
QDPR,protein_coding
QKI,protein_coding
QPCT,protein_coding
QPCTL,protein_coding
QPRT,protein_coding
QRICH1,protein_coding
QRICH2,protein_coding
QRSL1,protein_coding
QSER1,protein_coding
QSOX1,protein_coding
QSOX2,protein_coding
QTRT1,protein_coding
QTRTD1,protein_coding
R3HCC1,protein_coding
R3HCC1L,protein_coding
R3HDM1,protein_coding
R3HDM2,protein_coding
R3HDM4,protein_coding
RAB10,protein_coding
RAB11A,protein_coding
RAB11AP1,pseudogene
RAB11B,protein_coding
RAB11B-AS1,antisense
RAB11FIP1,protein_coding
RAB11FIP1P1,pseudogene
RAB11FIP2,protein_coding
RAB11FIP3,protein_coding
RAB11FIP4,protein_coding
RAB11FIP5,protein_coding
RAB12,protein_coding
RAB13,protein_coding
RAB14,protein_coding
RAB17,protein_coding
RAB18,protein_coding
RAB1A,protein_coding
RAB1B,protein_coding
RAB1C,pseudogene
RAB20,protein_coding
RAB21,protein_coding
RAB22A,protein_coding
RAB23,protein_coding
RAB24,protein_coding
RAB27A,protein_coding
RAB27B,protein_coding
RAB28,protein_coding
RAB2A,protein_coding
RAB2B,protein_coding
RAB30,protein_coding
RAB30-AS1,lincRNA
RAB31,protein_coding
RAB32,protein_coding
RAB33A,protein_coding
RAB33B,protein_coding
RAB34,protein_coding
RAB35,protein_coding
RAB36,protein_coding
RAB37,protein_coding
RAB38,protein_coding
RAB39A,protein_coding
RAB39B,protein_coding
RAB3A,protein_coding
RAB3B,protein_coding
RAB3C,protein_coding
RAB3D,protein_coding
RAB3GAP1,protein_coding
RAB3GAP2,protein_coding
RAB3IL1,protein_coding
RAB3IP,protein_coding
RAB40A,protein_coding
RAB40B,protein_coding
RAB40C,protein_coding
RAB42,protein_coding
RAB43,protein_coding
RAB44,protein_coding
RAB4A,protein_coding
RAB4B,protein_coding
RAB5A,protein_coding
RAB5B,protein_coding
RAB5C,protein_coding
RAB6A,protein_coding
RAB6B,protein_coding
RAB7A,protein_coding
RAB7L1,protein_coding
RAB8A,protein_coding
RAB8B,protein_coding
RAB9A,protein_coding
RAB9B,protein_coding
RABAC1,protein_coding
RABEP1,protein_coding
RABEP2,protein_coding
RABEPK,protein_coding
RABGAP1,protein_coding
RABGAP1L,protein_coding
RABGAP1L-IT1,sense_intronic
RABGEF1,protein_coding
RABGGTA,protein_coding
RABGGTB,protein_coding
RABIF,protein_coding
RABL2A,protein_coding
RABL2B,protein_coding
RABL3,protein_coding
RABL5,protein_coding
RABL6,protein_coding
RAC1,protein_coding
RAC1P2,pseudogene
RAC1P4,pseudogene
RAC1P5,pseudogene
RAC2,protein_coding
RAC3,protein_coding
RACGAP1,protein_coding
RAD1,protein_coding
RAD17,protein_coding
RAD17P2,pseudogene
RAD18,protein_coding
RAD21,protein_coding
RAD21-AS1,antisense
